year,경찰서,살인,강도,절도,폭력,total,lat,lon,tri,province,pop,density,elevation,grdp_per_capita,median_age,young_male_ratio
2023,충남당진서,4,1,444,740,1189,36.8941922,126.6402322,122.17539760249348,충남,141333.33333333334,257.7194262095794,70.0,52.4,44.8,0.112
2023,충남홍성서,1,0,279,317,597,36.5883744,126.6579422,156.0057436661503,충남,141333.33333333334,257.7194262095794,55.0,52.4,44.8,0.112
2023,충남예산서,2,0,224,317,543,36.6804024,126.8472902,182.33387649800767,충남,141333.33333333334,257.7194262095794,38.0,52.4,44.8,0.112
2023,충남부여서,1,0,145,160,306,36.2753229,126.9026589,129.85258633066255,충남,141333.33333333334,257.7194262095794,16.0,52.4,44.8,0.112
2023,충남서천서,3,0,154,191,348,36.0097096,126.6919951,50.41621273055755,충남,141333.33333333334,257.7194262095794,7.0,52.4,44.8,0.112
2023,충남금산서,0,0,102,163,265,36.1037167,127.5036315,292.8149799228066,충남,141333.33333333334,257.7194262095794,167.0,52.4,44.8,0.112
2023,충남청양서,0,0,78,104,182,36.4592,126.8022,272.27044696490657,충남,141333.33333333334,257.7194262095794,115.0,52.4,44.8,0.112
2023,충남태안서,2,1,192,354,549,36.7456,126.2978,143.0898498429628,충남,141333.33333333334,257.7194262095794,47.0,52.4,44.8,0.112
2023,전북고창서,0,1,123,215,339,35.441401,126.6951615,280.0014167938555,전북,117066.66666666669,217.62300161110423,53.0,28.9,46.8,0.106
2023,전북군산서,5,2,841,1209,2057,35.9675,126.7369,57.82544369591093,전북,117066.66666666669,217.62300161110423,26.0,28.9,46.8,0.106
2023,전북김제서,1,0,175,341,517,35.798031,126.8968826,25.49493256128127,전북,117066.66666666669,217.62300161110423,20.0,28.9,46.8,0.106
2023,전북남원서,2,0,258,322,582,35.4141793,127.3728919,337.38012292659084,전북,117066.66666666669,217.62300161110423,110.0,28.9,46.8,0.106
2023,전북무주서,0,0,55,68,123,36.0038834,127.6701917,477.0773214428938,전북,117066.66666666669,217.62300161110423,204.0,28.9,46.8,0.106
2023,전북부안서,1,1,100,204,306,35.7317623,126.7212646,77.95433349920798,전북,117066.66666666669,217.62300161110423,14.0,28.9,46.8,0.106
2023,전북순창서,0,0,57,45,102,35.3772318,127.1366138,282.50515889280484,전북,117066.66666666669,217.62300161110423,95.0,28.9,46.8,0.106
2023,전북완주서,1,0,152,344,497,35.9273449,127.1672517,226.98381795892428,전북,117066.66666666669,217.62300161110423,30.0,28.9,46.8,0.106
2023,전북익산서,3,4,1076,1276,2359,35.9538784,126.9398534,47.15417275566401,전북,117066.66666666669,217.62300161110423,15.0,28.9,46.8,0.106
2023,전북임실서,0,0,46,65,111,35.6137978,127.2881258,263.19417640023585,전북,117066.66666666669,217.62300161110423,244.0,28.9,46.8,0.106
2023,전북장수서,0,0,38,65,103,35.6469414,127.5165461,577.136423039217,전북,117066.66666666669,217.62300161110423,416.0,28.9,46.8,0.106
2023,전북전주덕진서,6,3,1147,1234,2390,35.8468,127.1197,140.35659906073406,전북,117066.66666666669,217.62300161110423,40.0,28.9,46.8,0.106
2023,전북전주완산서,6,2,1428,1403,2839,35.8012,127.1081,250.5261880419606,전북,117066.66666666669,217.62300161110423,59.0,28.9,46.8,0.106
2023,전북정읍서,4,0,520,428,952,35.5675486,126.8576,257.0547981094196,전북,117066.66666666669,217.62300161110423,42.0,28.9,46.8,0.106
2023,전북진안서,1,0,46,62,109,35.7914913,127.4259426,326.7753242709963,전북,117066.66666666669,217.62300161110423,297.0,28.9,46.8,0.106
2023,전남목포서,5,3,1053,1374,2435,34.7985011,126.3970888,93.74131014801078,전남,81681.81818181818,145.6830158086745,3.0,35.2,49.2,0.095
2023,전남여수서,5,2,700,1521,2228,34.7408602,127.7404743,201.45495096250963,전남,81681.81818181818,145.6830158086745,26.0,35.2,49.2,0.095
2023,전남순천서,5,3,787,1602,2397,34.9717739,127.4819089,384.0658584949449,전남,81681.81818181818,145.6830158086745,29.0,35.2,49.2,0.095
2023,전남나주서,1,0,384,504,889,35.0159,126.7109,117.54779095597684,전남,81681.81818181818,145.6830158086745,46.0,35.2,49.2,0.095
2023,전남광양서,2,0,468,757,1227,34.9632359,127.6018901,237.722979821012,전남,81681.81818181818,145.6830158086745,10.0,35.2,49.2,0.095
2023,전남고흥서,3,0,143,233,379,34.6112308,127.2844601,204.59666851963377,전남,81681.81818181818,145.6830158086745,36.0,35.2,49.2,0.095
2023,전남해남서,1,0,172,265,438,34.5656663,126.6072349,265.7193422611048,전남,81681.81818181818,145.6830158086745,44.0,35.2,49.2,0.095
2023,전남무안서,1,0,303,384,688,34.9869694,126.4768868,140.5306182695643,전남,81681.81818181818,145.6830158086745,26.0,35.2,49.2,0.095
2023,전남장흥서,2,0,111,210,323,34.6789114,126.897836,304.39520263056136,전남,81681.81818181818,145.6830158086745,40.0,35.2,49.2,0.095
2023,전남보성서,1,0,110,136,247,34.7700542,127.0819945,309.93722554222506,전남,81681.81818181818,145.6830158086745,151.0,35.2,49.2,0.095
2023,전남영광서,5,0,166,220,391,35.2778215,126.5124219,144.04341637281811,전남,81681.81818181818,145.6830158086745,40.0,35.2,49.2,0.095
2023,전남화순서,1,1,204,200,406,35.0624327,126.9848561,439.5369438452404,전남,81681.81818181818,145.6830158086745,79.0,35.2,49.2,0.095
2023,전남함평서,1,0,137,116,254,35.0653743,126.5154604,159.9845011015982,전남,81681.81818181818,145.6830158086745,31.0,35.2,49.2,0.095
2023,전남영암서,3,0,139,268,410,34.7977664,126.699009,350.69667920896273,전남,81681.81818181818,145.6830158086745,34.0,35.2,49.2,0.095
2023,전남장성서,0,0,112,126,238,35.2997387,126.7823218,312.6262690699582,전남,81681.81818181818,145.6830158086745,48.0,35.2,49.2,0.095
2023,전남강진서,0,0,128,165,293,34.6422987,126.7679336,368.34181452254825,전남,81681.81818181818,145.6830158086745,30.0,35.2,49.2,0.095
2023,전남담양서,0,0,96,128,224,35.3098133,126.982982,333.1217492232118,전남,81681.81818181818,145.6830158086745,52.0,35.2,49.2,0.095
2023,전남곡성서,0,0,85,105,190,35.2838408,127.2990176,545.9476440387449,전남,81681.81818181818,145.6830158086745,61.0,35.2,49.2,0.095
2023,전남완도서,0,2,177,244,423,34.3362964,126.7304753,160.78119731304847,전남,81681.81818181818,145.6830158086745,23.0,35.2,49.2,0.095
2023,전남진도서,1,0,102,182,285,34.4867,126.2633,169.65033333315475,전남,81681.81818181818,145.6830158086745,21.0,35.2,49.2,0.095
2023,전남구례서,0,0,67,90,157,35.2091306,127.4649716,638.5471103808667,전남,81681.81818181818,145.6830158086745,45.0,35.2,49.2,0.095
2023,전남신안서,0,0,36,38,74,34.8306,126.1072,95.89015457420012,전남,81681.81818181818,145.6830158086745,35.0,35.2,49.2,0.095
2023,경북경주서,7,3,1124,1076,2210,35.8455669,129.2114096,284.8205791934423,경북,106958.33333333331,134.87101350286343,44.0,38.5,47.5,0.102
2023,경북포항북부서,3,4,901,991,1899,36.0322,129.365,159.3685846273495,경북,106958.33333333331,134.87101350286343,6.0,38.5,47.5,0.102
2023,경북포항남부서,4,1,1296,971,2272,35.9786,129.3928,196.27230367536484,경북,106958.33333333331,134.87101350286343,70.0,38.5,47.5,0.102
2023,경북구미서,4,7,1739,2131,3881,36.1194,128.3444,292.9249953437232,경북,106958.33333333331,134.87101350286343,64.0,38.5,47.5,0.102
2023,경북경산서,1,3,1072,1216,2292,35.8225298,128.7448852,332.379238204774,경북,106958.33333333331,134.87101350286343,68.0,38.5,47.5,0.102
2023,경북안동서,1,1,428,581,1011,36.5617239,128.720201,217.8956412479347,경북,106958.33333333331,134.87101350286343,96.0,38.5,47.5,0.102
2023,경북김천서,3,2,352,561,918,36.1269198,128.1825462,236.22402842714897,경북,106958.33333333331,134.87101350286343,74.0,38.5,47.5,0.102
2023,경북영주서,7,0,199,357,563,36.8203795,128.6095648,198.7953708027457,경북,106958.33333333331,134.87101350286343,187.0,38.5,47.5,0.102
2023,경북영천서,2,1,238,492,733,35.9527247,128.9066744,137.9709739883817,경북,106958.33333333331,134.87101350286343,122.0,38.5,47.5,0.102
2023,경북상주서,1,0,318,268,587,36.415451,128.1638358,299.5169913982325,경북,106958.33333333331,134.87101350286343,60.0,38.5,47.5,0.102
2023,경북문경서,1,0,240,181,422,36.5882227,128.1802828,249.0945577592828,경북,106958.33333333331,134.87101350286343,95.0,38.5,47.5,0.102
2023,경북칠곡서,4,1,296,530,831,36.0090593,128.3862327,350.5707957057819,경북,106958.33333333331,134.87101350286343,44.0,38.5,47.5,0.102
2023,경북의성서,1,1,122,160,284,36.3528,128.6969,198.95733299005607,경북,106958.33333333331,134.87101350286343,99.0,38.5,47.5,0.102
2023,경북청도서,0,0,154,182,336,35.6537562,128.7501768,555.2471866384006,경북,106958.33333333331,134.87101350286343,78.0,38.5,47.5,0.102
2023,경북영덕서,0,0,166,210,376,36.415,129.3656,264.2221960431054,경북,106958.33333333331,134.87101350286343,30.0,38.5,47.5,0.102
2023,경북울진서,1,1,187,177,366,36.984799,129.3978276,173.2926353583234,경북,106958.33333333331,134.87101350286343,9.0,38.5,47.5,0.102
2023,경북봉화서,0,1,45,90,136,36.8890075,128.7401567,230.7023667193056,경북,106958.33333333331,134.87101350286343,197.0,38.5,47.5,0.102
2023,경북예천서,0,0,126,154,280,36.6572312,128.451646,236.109229153417,경북,106958.33333333331,134.87101350286343,96.0,38.5,47.5,0.102
2023,경북성주서,0,0,113,156,269,35.9215157,128.292886,276.83467593379964,경북,106958.33333333331,134.87101350286343,35.0,38.5,47.5,0.102
2023,경북청송서,1,1,44,120,166,36.4378447,129.0530761,360.6924452084633,경북,106958.33333333331,134.87101350286343,209.0,38.5,47.5,0.102
2023,경북영양서,0,0,42,90,132,36.6620491,129.1282787,266.97194840347964,경북,106958.33333333331,134.87101350286343,242.0,38.5,47.5,0.102
2023,경북군위서,0,0,29,62,91,36.2350493,128.566882,250.18717150837983,경북,106958.33333333331,134.87101350286343,89.0,38.5,47.5,0.102
2023,경북고령서,3,0,67,92,162,35.7348004,128.271482,317.60650004816773,경북,106958.33333333331,134.87101350286343,30.0,38.5,47.5,0.102
2023,경북울릉서,0,0,14,49,63,37.4844,130.9058,365.39445085405646,경북,106958.33333333331,134.87101350286343,41.0,38.5,47.5,0.102
2023,경남창원중부서,4,2,1037,1171,2214,35.2284859,128.6859968,500.1316874481982,경남,141217.39130434784,308.1886326975994,36.0,33.8,44.8,0.114
2023,경남창원서부서,9,1,680,771,1461,35.2278,128.5978,454.23152712878345,경남,141217.39130434784,308.1886326975994,44.0,33.8,44.8,0.114
2023,경남마산중부서,0,0,566,697,1263,35.1921966,128.5640858,426.1418066616328,경남,141217.39130434784,308.1886326975994,16.0,33.8,44.8,0.114
2023,경남마산동부서,2,3,775,981,1761,35.2382086,128.5902728,429.9048710705279,경남,141217.39130434784,308.1886326975994,29.0,33.8,44.8,0.114
2023,경남진주서,8,5,2931,1540,4484,35.1932373,128.0816881,149.14721004651054,경남,141217.39130434784,308.1886326975994,36.0,33.8,44.8,0.114
2023,경남김해중부서,6,1,2538,1235,3780,35.2265764,128.8792892,312.7881350309916,경남,141217.39130434784,308.1886326975994,6.0,33.8,44.8,0.114
2023,경남김해서부서,0,0,935,1010,1945,35.1899095,128.7978647,521.0978956429612,경남,141217.39130434784,308.1886326975994,44.0,33.8,44.8,0.114
2023,경남양산서,3,2,1234,1551,2790,35.338154,129.016436,587.4497683795516,경남,141217.39130434784,308.1886326975994,16.0,33.8,44.8,0.114
2023,경남거제서,5,1,869,1198,2073,34.8986099,128.6866328,297.2851954572332,경남,141217.39130434784,308.1886326975994,38.0,33.8,44.8,0.114
2023,경남진해서,4,0,601,836,1441,35.1561489,128.7044897,440.00205205699217,경남,141217.39130434784,308.1886326975994,36.0,33.8,44.8,0.114
2023,경남통영서,2,11,694,847,1554,34.8829755,128.4197268,213.5369368616864,경남,141217.39130434784,308.1886326975994,7.0,33.8,44.8,0.114
2023,경남사천서,0,0,304,573,877,34.933162,128.0808055,295.18795278277867,경남,141217.39130434784,308.1886326975994,20.0,33.8,44.8,0.114
2023,경남밀양서,1,2,252,509,764,35.4691678,128.7609348,401.58001366886026,경남,141217.39130434784,308.1886326975994,7.0,33.8,44.8,0.114
2023,경남거창서,0,3,147,217,367,35.6861403,127.9090204,502.70982495773904,경남,141217.39130434784,308.1886326975994,204.0,33.8,44.8,0.114
2023,경남합천서,0,1,73,173,247,35.5656,128.1658,350.2817280671783,경남,141217.39130434784,308.1886326975994,38.0,33.8,44.8,0.114
2023,경남창녕서,1,1,136,185,323,35.5405904,128.5007471,320.3076357785722,경남,141217.39130434784,308.1886326975994,94.0,33.8,44.8,0.114
2023,경남고성서,2,0,143,171,316,34.9758601,128.332299,330.5307432323085,경남,141217.39130434784,308.1886326975994,16.0,33.8,44.8,0.114
2023,경남하동서,0,2,67,160,229,35.0678509,127.7485318,503.909656676024,경남,141217.39130434784,308.1886326975994,15.0,33.8,44.8,0.114
2023,경남남해서,0,1,49,101,151,34.8393689,127.8932652,460.321649620041,경남,141217.39130434784,308.1886326975994,33.0,33.8,44.8,0.114
2023,경남함양서,0,0,57,125,182,35.5195811,127.7251531,586.0556642452967,경남,141217.39130434784,308.1886326975994,172.0,33.8,44.8,0.114
2023,경남산청서,1,0,37,96,134,35.4164159,127.874492,650.9870390456297,경남,141217.39130434784,308.1886326975994,104.0,33.8,44.8,0.114
2023,경남함안서,1,1,107,200,309,35.2784658,128.4106453,286.6405082768346,경남,141217.39130434784,308.1886326975994,18.0,33.8,44.8,0.114
2023,경남의령서,0,1,50,87,138,35.3211789,128.2615195,318.1593393237334,경남,141217.39130434784,308.1886326975994,25.0,33.8,44.8,0.114
2023,제주서귀포서,7,2,774,1467,2250,33.256078,126.5085446,370.5862566321068,제주,225333.3333333333,365.4054054054054,141.0,28.5,42.5,0.118
2023,제주동부서,2,8,1149,1884,3043,33.5028151,126.5360159,212.51243864151616,제주,225333.3333333333,365.4054054054054,65.0,28.5,42.5,0.118
2023,제주서부서,1,6,1345,1746,3098,33.4737656,126.4058286,227.91104679427443,제주,225333.3333333333,365.4054054054054,50.0,28.5,42.5,0.118
2024,서울중부서,3,1,820,874,1698,37.563626,126.9898061,197.5911741708568,서울,127000.0,12751.0,57.0,125.0,47.2,0.105
2024,서울종로서,1,4,641,782,1428,37.5755363,126.9848812,223.4923501602416,서울,143000.0,5981.0,41.0,98.0,46.5,0.108
2024,서울남대문서,2,4,578,496,1080,37.5490098,126.9685671,165.8704076812609,서울,127000.0,12751.0,39.0,125.0,47.2,0.105
2024,서울서대문서,3,0,1014,906,1923,37.5490098,126.9685671,165.8704076812609,서울,302000.0,17149.0,39.0,47.2,43.5,0.128
2024,서울혜화서,1,1,542,584,1128,37.5784461,127.013384,236.81538822914493,서울,143000.0,5981.0,62.0,98.0,46.5,0.108
2024,서울용산서,10,4,1082,1959,3055,37.5491151,126.9784616,150.9268583394046,서울,222000.0,10151.0,50.0,52.0,44.8,0.118
2024,서울성북서,1,0,502,593,1096,37.5897183,127.0162484,248.9368541101422,서울,420000.0,17094.0,36.0,32.0,43.5,0.125
2024,서울동대문서,7,4,1617,1463,3091,37.5851376,127.0457718,228.9470505707563,서울,335000.0,23575.0,40.0,35.0,44.2,0.122
2024,서울마포서,4,4,1471,1909,3388,37.564346,126.908555,148.20619764434454,서울,369000.0,15479.0,25.0,48.0,41.2,0.142
2024,서울영등포서,11,6,1791,2075,3883,37.5135448,126.8976623,144.71113800938326,서울,375000.0,15275.0,21.0,65.0,43.8,0.122
2024,서울성동서,5,3,966,1029,2003,37.561716,127.036215,187.3297511284865,서울,289000.0,17151.0,29.0,45.0,42.5,0.128
2024,서울동작서,1,1,1085,1187,2274,37.5131206,126.9427972,180.41711044325683,서울,380000.0,23242.0,28.0,35.0,42.5,0.128
2024,서울광진서,2,6,1320,1307,2635,37.5428639,127.0838896,173.9370039164907,서울,336000.0,19695.0,29.0,38.0,40.8,0.138
2024,서울서부서,4,1,722,758,1485,37.6020381,126.9212474,223.2793619880792,서울,462000.0,15549.0,26.0,47.2,43.5,0.128
2024,서울강북서,6,0,970,1171,2147,37.616303,127.0303,353.6293818244432,서울,296000.0,12542.0,36.0,25.0,46.2,0.108
2024,서울금천서,7,3,886,992,1888,37.4571667,126.896652,175.5483103434138,서울,224000.0,17218.0,28.0,48.0,44.5,0.118
2024,서울중랑서,5,2,1437,1582,3026,37.6185399,127.1044858,210.2562659693244,서울,381000.0,20595.0,48.0,28.0,44.8,0.118
2024,서울강남서,8,12,1123,2103,3246,37.509338,127.0670851,175.9560659247199,서울,524000.0,13249.0,27.0,95.0,42.8,0.128
2024,서울관악서,4,3,1971,2169,4147,37.4744307,126.9512477,204.19495812018664,서울,480000.0,16233.0,86.0,28.0,39.8,0.148
2024,서울강서서,5,6,1670,2056,3737,37.5623742,126.8083173,68.0501696679672,서울,565000.0,13638.0,17.0,47.2,43.5,0.128
2024,서울강동서,3,4,1662,1517,3186,37.5298016,127.1243425,214.27634921428736,서울,440000.0,17893.0,26.0,35.0,42.2,0.128
2024,서울종암서,2,1,382,557,942,37.6099756,127.0514688,255.8185167732829,서울,420000.0,17094.0,30.0,32.0,43.5,0.125
2024,서울구로서,7,0,1572,1613,3192,37.494911,126.8866503,161.30605696059283,서울,394000.0,19582.0,21.0,42.0,43.2,0.125
2024,서울서초서,9,3,1309,1444,2765,37.4955822,127.0053169,200.0576470308616,서울,407000.0,8665.0,53.0,47.2,43.5,0.128
2024,서울양천서,4,1,1518,1368,2891,37.5166702,126.8656467,110.57174941321227,서울,430000.0,24713.0,18.0,32.0,43.5,0.122
2024,서울송파서,6,3,2502,2348,4859,37.5020332,127.1270483,237.83270658364023,서울,653000.0,19278.0,41.0,52.0,41.5,0.132
2024,서울노원서,7,3,1508,1437,2955,37.6423826,127.0714121,318.26239099226154,서울,498000.0,14051.0,38.0,24.0,44.2,0.118
2024,서울방배서,1,2,276,380,659,37.4813806,126.9829974,221.68128114076703,서울,407000.0,8665.0,21.0,85.0,43.2,0.125
2024,서울은평서,5,0,795,800,1600,37.6283978,126.9284728,289.4387970874776,서울,462000.0,15549.0,65.0,28.0,45.5,0.112
2024,서울도봉서,7,0,800,861,1668,37.653659,127.0525779,392.94086000708586,서울,310000.0,14976.0,33.0,26.0,45.8,0.105
2024,서울수서서,8,5,974,1234,2221,37.4935909,127.0771583,211.25146987236965,서울,524000.0,13249.0,22.0,47.2,43.5,0.128
2024,부산중부서,1,1,571,644,1217,35.1072303,129.0358104,211.5009703085985,부산,41000.0,14539.0,24.0,85.0,49.5,0.092
2024,부산동래서,3,4,1264,1097,2368,35.1299725,129.0492088,301.46180236591255,부산,263000.0,15824.0,12.0,35.0,45.8,0.112
2024,부산영도서,2,1,443,488,934,35.093763,129.0366899,258.5032712831074,부산,103000.0,7290.0,6.0,32.0,52.8,0.078
2024,부산동부서,2,5,572,730,1309,35.1299725,129.0492088,301.46180236591255,부산,81000.0,8325.0,12.0,42.0,50.2,0.088
2024,부산진서,4,8,2677,2852,5541,35.1628,129.0542,398.15766423969,부산,347000.0,11684.0,24.0,45.0,46.2,0.108
2024,부산서부서,3,1,662,471,1137,35.107429,129.018802,226.917363500233,부산,101000.0,7271.0,27.0,29.8,46.8,0.108
2024,부산남부서,6,1,1435,1822,3264,35.1530548,129.0896248,328.72954012843485,부산,259000.0,9660.0,110.0,38.0,47.5,0.102
2024,부산해운대서,2,1,1672,1398,3073,35.1631,129.1635,205.2653246273656,부산,399000.0,7756.0,11.0,42.0,43.5,0.125
2024,부산사상서,5,1,797,1070,1873,35.1525,128.9831,260.52682366864786,부산,203000.0,5630.0,5.0,45.0,46.2,0.108
2024,부산금정서,4,4,878,860,1746,35.243,129.0919,521.3686039413033,부산,226000.0,3468.0,24.0,28.0,45.2,0.118
2024,부산사하서,5,3,953,1220,2181,35.0856519,128.9783168,137.25565729308963,부산,293000.0,7034.0,12.0,32.0,46.8,0.105
2024,부산연제서,6,4,1056,1307,2373,35.182575,129.1045776,425.3693863197201,부산,199000.0,16473.0,36.0,35.0,44.5,0.118
2024,부산강서서,3,2,446,621,1072,35.1164699,128.9062654,162.49684889089667,부산,137000.0,755.0,7.0,29.8,46.8,0.108
2024,부산북부서,5,2,1137,890,2034,35.2301141,129.0093531,451.20972646680303,부산,282000.0,7363.0,17.0,28.0,44.8,0.115
2024,부산기장서,1,1,450,660,1112,35.2447,129.2225,227.74489694523032,부산,192000.0,880.0,31.0,38.0,43.8,0.122
2024,대구중부서,2,1,1175,997,2175,35.8718293,128.5904944,276.65847434628535,대구,213909.0909090909,2664.779161947905,47.0,26.5,45.2,0.112
2024,대구동부서,4,9,1244,1650,2907,35.873552,128.720647,346.8277116592932,대구,213909.0909090909,2664.779161947905,55.0,26.5,45.2,0.112
2024,대구서부서,3,2,1046,973,2024,35.871516,128.5582208,236.4714407095362,대구,213909.0909090909,2664.779161947905,33.0,26.5,45.2,0.112
2024,대구남부서,0,0,676,765,1441,35.8429297,128.5835917,336.7933285862411,대구,213909.0909090909,2664.779161947905,81.0,26.5,45.2,0.112
2024,대구북부서,2,1,854,788,1645,35.8861304,128.5829092,264.48238015224024,대구,213909.0909090909,2664.779161947905,32.0,26.5,45.2,0.112
2024,대구수성서,8,0,1011,1414,2433,35.8581928,128.6317649,370.573929120097,대구,213909.0909090909,2664.779161947905,59.0,26.5,45.2,0.112
2024,대구달서서,4,0,975,911,1890,35.8285,128.5328,321.6088435923253,대구,213909.0909090909,2664.779161947905,51.0,26.5,45.2,0.112
2024,대구성서서,4,1,987,1270,2262,35.853031,128.508901,239.63792626375127,대구,213909.0909090909,2664.779161947905,38.0,26.5,45.2,0.112
2024,대구달성서,4,0,907,778,1689,35.853031,128.508901,239.63792626375127,대구,213909.0909090909,2664.779161947905,38.0,26.5,45.2,0.112
2024,대구강북서,2,1,692,785,1480,35.943408,128.5656383,292.1299794697976,대구,213909.0909090909,2664.779161947905,45.0,26.5,45.2,0.112
2024,대구군위서,0,0,93,79,172,36.2428,128.5728,219.9780012440859,대구,213909.0909090909,2664.779161947905,106.0,26.5,45.2,0.112
2024,인천중부서,6,4,1013,1209,2232,37.5306712,126.3387889,43.23144476746159,인천,298900.0,2811.8532455315144,9.0,31.2,42.8,0.125
2024,인천미추홀서,14,8,1444,2395,3861,37.4427187,126.6536509,52.662867998139646,인천,298900.0,2811.8532455315144,10.0,31.2,42.8,0.125
2024,인천남동서,6,3,814,1337,2160,37.4418873,126.7074578,66.6015050305295,인천,298900.0,2811.8532455315144,16.0,31.2,42.8,0.125
2024,인천부평서,2,6,1050,1104,2162,37.5081882,126.7191237,127.92429617937304,인천,298900.0,2811.8532455315144,14.0,31.2,42.8,0.125
2024,인천서부서,8,6,1357,2122,3493,37.5444258,126.6784138,86.74025431092818,인천,298900.0,2811.8532455315144,35.0,31.2,42.8,0.125
2024,인천계양서,4,1,825,1152,1982,37.5375,126.7375,108.16332744290212,인천,298900.0,2811.8532455315144,9.0,31.2,42.8,0.125
2024,인천강화서,1,0,168,312,481,37.747,126.4878,231.71184512167807,인천,298900.0,2811.8532455315144,15.0,31.2,42.8,0.125
2024,인천연수서,7,2,1185,1364,2558,37.4103056,126.6807106,65.08103603249323,인천,298900.0,2811.8532455315144,15.0,31.2,42.8,0.125
2024,인천삼산서,5,2,1091,1590,2688,37.5110261,126.7323711,119.6635862148686,인천,298900.0,2811.8532455315144,13.0,31.2,42.8,0.125
2024,인천논현서,2,1,426,871,1300,37.4036421,126.7154145,84.42063923352931,인천,298900.0,2811.8532455315144,15.0,31.2,42.8,0.125
2024,광주동부서,1,0,560,669,1230,35.1492,126.9198514,300.8896469215418,광주,286200.0,2856.2874251497005,52.0,28.4,42.5,0.127
2024,광주서부서,4,7,1246,1634,2891,35.1508087,126.8420112,130.29734357836753,광주,286200.0,2856.2874251497005,18.0,28.4,42.5,0.127
2024,광주북부서,5,3,1878,1437,3323,35.1866434,126.8989923,197.0499112533593,광주,286200.0,2856.2874251497005,40.0,28.4,42.5,0.127
2024,광주광산서,4,7,1657,1814,3482,35.1395,126.7942,123.81343380920508,광주,286200.0,2856.2874251497005,21.0,28.4,42.5,0.127
2024,광주남부서,2,1,758,697,1458,35.1228351,126.9205298,344.1430821708073,광주,286200.0,2856.2874251497005,84.0,28.4,42.5,0.127
2024,대전중부서,0,1,1168,1542,2711,36.326847,127.423574,252.82995085099867,대전,240666.66666666663,2674.074074074074,58.0,32.1,42.1,0.131
2024,대전동부서,7,5,1024,1253,2289,36.3216751,127.440735,288.41228802902737,대전,240666.66666666663,2674.074074074074,60.0,32.1,42.1,0.131
2024,대전서부서,5,2,953,1102,2062,36.3086937,127.3729363,218.75056285073447,대전,240666.66666666663,2674.074074074074,77.0,32.1,42.1,0.131
2024,대전대덕서,2,1,540,809,1352,36.3715359,127.4293652,261.6052107236299,대전,240666.66666666663,2674.074074074074,67.0,32.1,42.1,0.131
2024,대전둔산서,5,3,907,1413,2328,36.3582634,127.3804995,218.9177296657289,대전,240666.66666666663,2674.074074074074,59.0,32.1,42.1,0.131
2024,대전유성서,8,6,1093,1225,2332,36.3622,127.3561,229.9302394142457,대전,240666.66666666663,2674.074074074074,53.0,32.1,42.1,0.131
2024,울산남부서,3,4,956,1652,2615,35.535256,129.310444,178.46910514000945,울산,220000.0,1035.7815442561205,24.0,58.3,43.8,0.121
2024,울산중부서,7,0,531,689,1227,35.569183,129.349743,241.8856621691592,울산,220000.0,1035.7815442561205,11.0,58.3,43.8,0.121
2024,울산울주서,6,2,504,747,1259,35.5694014,129.242581,236.30484545179127,울산,220000.0,1035.7815442561205,28.0,58.3,43.8,0.121
2024,울산동부서,5,5,498,723,1231,35.5085372,129.4287779,97.46196035040676,울산,220000.0,1035.7815442561205,17.0,58.3,43.8,0.121
2024,울산북부서,2,1,713,706,1422,35.596842,129.3704988,277.54180001614,울산,220000.0,1035.7815442561205,46.0,58.3,43.8,0.121
2024,세종북부서,0,1,312,317,630,36.6017,127.2611,178.18988800745862,세종,194000.0,834.4086021505376,52.0,35.8,37.2,0.142
2024,세종남부서,4,0,804,585,1393,36.4809113,127.2926157,187.60156382436384,세종,194000.0,834.4086021505376,22.0,35.8,37.2,0.142
2024,경기수원중부서,4,1,1555,1304,2864,37.2979584,126.996391,170.43508690126893,경기,310363.63636363635,1339.4801373222167,62.0,36.5,41.5,0.132
2024,경기수원남부서,8,2,2053,2530,4593,37.2721431,127.054116,161.2313444646951,경기,310363.63636363635,1339.4801373222167,46.0,36.5,41.5,0.132
2024,경기수원서부서,5,4,1429,1407,2845,37.26,126.9558,167.4952593212527,경기,310363.63636363635,1339.4801373222167,47.0,36.5,41.5,0.132
2024,경기안양동안서,0,0,777,903,1680,37.3911901,126.9486879,320.0965844133364,경기,310363.63636363635,1339.4801373222167,39.0,36.5,41.5,0.132
2024,경기안양만안서,0,0,818,905,1723,37.3873454,126.9259468,278.16049672059404,경기,310363.63636363635,1339.4801373222167,70.0,36.5,41.5,0.132
2024,경기군포서,3,1,875,774,1653,37.3605147,126.9359811,258.4668563098092,경기,310363.63636363635,1339.4801373222167,62.0,36.5,41.5,0.132
2024,경기성남수정서,6,3,1263,1228,2500,37.4420705,127.126709,286.7907731431624,경기,310363.63636363635,1339.4801373222167,43.0,36.5,41.5,0.132
2024,경기성남중원서,3,1,897,1324,2225,37.4426625,127.1701713,339.6867085283836,경기,310363.63636363635,1339.4801373222167,137.0,36.5,41.5,0.132
2024,경기분당서,0,2,917,1301,2220,37.3651397,127.1054401,299.00293441393427,경기,310363.63636363635,1339.4801373222167,47.0,36.5,41.5,0.132
2024,경기부천소사서,3,2,956,853,1814,37.4806467,126.7724798,102.03934739537998,경기,310363.63636363635,1339.4801373222167,62.0,36.5,41.5,0.132
